x,y,section,trajectory
4.174557,8.473417,stars,C1 -> C0 -> C1 -> C1 -> C1 -> C0
4.324201,8.788341,stars,C0 -> C0 -> C0 -> C0 -> C3 -> C1
-10.586616,-14.956688,stars,C1 -> C1 -> C1
3.915957,8.590884,stars,C0 -> C3 -> C1 -> C0 -> C4
4.1096144,8.620547,stars,C2 -> C2 -> C2 -> C1 -> C0
4.181059,8.778731,stars,C3 -> C0 -> C1 -> C0 -> C2
4.109562,8.633453,stars,C2 -> C3 -> C0 -> C2 -> C2
3.8280466,8.530759,stars,C1 -> C0 -> C1 -> C0 -> C1 -> C0 -> C0 -> C0 -> C2
4.1859207,8.712852,stars,C1 -> C1 -> C0 -> C1 -> C2 -> C0 -> C0
3.8452933,8.608365,stars,C1 -> C3 -> C1 -> C0 -> C2 -> C1 -> C3 -> C1 -> C1 -> C2
4.0216255,8.788716,stars,C4 -> C1 -> C0 -> C1 -> C1 -> C0 -> C1
3.677671,8.532347,stars,C1 -> C3 -> C3 -> C2
-18.441217,-4.9986277,stars,C0 -> C1
2.6953113,6.7416453,stars,C1 -> C1 -> C0 -> C1
4.1797457,8.7477865,stars,C1 -> C0 -> C0 -> C3 -> C2 -> C2
4.2098784,8.7183485,stars,C3 -> C1 -> C1 -> C2 -> C1 -> C1 -> C3
3.6061304,8.333867,stars,C0 -> C1 -> C0 -> C2 -> C3 -> C0
3.6331792,8.398764,stars,C2 -> C1 -> C4 -> C0 -> C2
3.8481288,8.5739565,stars,C2 -> C2 -> C2 -> C2 -> C1 -> C2 -> C2
-20.143118,1.6816394,stars,C1 -> C0
14.850349,-18.773096,stars,C0 -> C0 -> C0 -> C0
-14.090552,2.4701416,stars,C2 -> C0
3.5092685,8.214557,stars,C0 -> C1 -> C2 -> C1
3.8780558,8.497233,stars,C0 -> C0 -> C0 -> C1 -> C2
3.279726,7.382145,stars,C0 -> C2 -> C1
6.830729,4.8927426,stars,C2 -> C0 -> C2
3.796446,8.53224,stars,C0 -> C1 -> C1 -> C2 -> C1 -> C2 -> C1
-5.251004,25.572676,stars,C0 -> C3
23.833838,-11.064349,stars,C0 -> C0 -> C0
3.8432858,8.520082,stars,C1 -> C0 -> C3 -> C4 -> C2
3.315929,8.154741,stars,C1 -> C0 -> C3 -> C1
3.8677928,8.518304,stars,C0 -> C1 -> C1 -> C1 -> C1 -> C4 -> C2 -> C2
5.0234485,3.1562612,stars,C1 -> C0 -> C0 -> C0
3.19206,8.018558,stars,C0 -> C1 -> C0 -> C0 -> C1
3.282637,8.080301,stars,C0 -> C1 -> C1 -> C2 -> C0 -> C3 -> C2
3.6865146,8.345474,stars,C1 -> C1 -> C2 -> C0 -> C3 -> C2 -> C2 -> C2 -> C2
3.6022987,8.181984,stars,C1 -> C2 -> C2 -> C2 -> C2 -> C2
3.0416794,7.604418,stars,C0 -> C1 -> C1 -> C1 -> C1 -> C1
3.5902426,8.312502,stars,C2 -> C1 -> C2 -> C2 -> C0
3.4962049,8.404614,stars,C2 -> C2 -> C1 -> C3 -> C0 -> C0
3.5177443,8.244753,stars,C0 -> C0 -> C2 -> C1 -> C1 -> C0 -> C1
3.4693027,8.238976,stars,C1 -> C0 -> C0 -> C3
3.0023577,8.038468,stars,C1 -> C1 -> C0 -> C1 -> C1 -> C2
3.0081012,7.233163,stars,C0 -> C1 -> C0 -> C1
2.8566911,6.357268,stars,C3 -> C0 -> C2
-5.240482,25.583231,stars,C0 -> C3
3.6013577,8.296811,stars,C2 -> C1 -> C1 -> C2 -> C2 -> C1 -> C1 -> C2
3.8114727,8.34911,stars,C0 -> C2 -> C1 -> C0 -> C0 -> C1 -> C2 -> C2
3.3763218,8.2841215,stars,C3 -> C1 -> C0
6.9839783,22.38346,stars,C2 -> C1
2.9525907,7.9955945,stars,C0 -> C1 -> C1 -> C2 -> C1 -> C2
3.4040623,8.192106,stars,C3 -> C0 -> C0 -> C2 -> C2 -> C1 -> C0 -> C1 -> C2
-18.021917,9.864373,stars,C0 -> C2 -> C0
2.8552072,7.5493445,stars,C1 -> C0 -> C1 -> C1 -> C1
3.3257272,8.16389,stars,C2 -> C2 -> C1 -> C2
3.2437942,8.057789,stars,C1 -> C2 -> C2 -> C2 -> C1 -> C2 -> C1 -> C0
3.0931067,7.9025574,stars,C0 -> C0 -> C0 -> C0 -> C1 -> C2
2.7158978,7.587322,stars,C3 -> C2 -> C1 -> C1
3.221437,8.099324,stars,C0 -> C0 -> C1 -> C0 -> C1 -> C1 -> C1 -> C1
3.4620736,8.212356,stars,C2 -> C0 -> C2 -> C2 -> C0 -> C1 -> C1 -> C1 -> C1
2.4529822,7.490819,stars,C2 -> C0 -> C2 -> C2 -> C2
2.957382,6.809264,stars,C0 -> C0 -> C2 -> C0 -> C2
3.0662508,7.929797,stars,C1 -> C2 -> C2 -> C2 -> C0 -> C3
8.781656,13.535434,stars,C0 -> C0 -> C1
2.629993,7.7088656,stars,C0 -> C0 -> C0 -> C1 -> C3 -> C2 -> C1 -> C2
2.8235657,7.8953443,stars,C1 -> C1 -> C0 -> C2 -> C2 -> C0 -> C0
2.7995164,7.252864,stars,C1 -> C0 -> C0 -> C2 -> C2
2.984982,7.8889093,stars,C2 -> C0 -> C1 -> C1 -> C0 -> C1 -> C0
-12.618533,-5.122651,stars,C1 -> C0 -> C0
11.830487,23.486406,stars,C1 -> C1
2.8714182,7.951462,stars,C3 -> C2 -> C4 -> C4
2.8942604,7.7986054,stars,C3 -> C1 -> C2 -> C1 -> C0
2.9020455,7.773234,stars,C0 -> C0 -> C1 -> C0 -> C1 -> C1 -> C1 -> C1 -> C2
-14.011013,19.292355,stars,C1 -> C1 -> C0
3.1030533,7.9241476,stars,C3 -> C0 -> C1 -> C1 -> C3
3.100724,7.959342,stars,C0 -> C1 -> C4 -> C1 -> C1 -> C2 -> C2
2.4483826,7.6003,stars,C1 -> C4 -> C3
2.1477687,6.7933326,stars,C2 -> C2 -> C2 -> C2 -> C2
6.1108565,7.259674,stars,C0 -> C3 -> C0
2.898923,7.771871,stars,C1 -> C4 -> C1 -> C2 -> C3 -> C1 -> C0
2.524638,7.5371656,stars,C2 -> C1 -> C1 -> C3 -> C3 -> C1 -> C2 -> C0
2.3861613,7.221487,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C2
2.4274073,7.414209,stars,C4 -> C2 -> C4 -> C3 -> C2 -> C3 -> C1 -> C0 -> C2
2.3650274,7.2844133,stars,C1 -> C0 -> C4 -> C2 -> C2 -> C3
2.5315711,7.577945,stars,C2 -> C0 -> C1 -> C1 -> C2 -> C2 -> C0 -> C0
4.503524,3.623624,stars,C3 -> C1
2.643302,7.5455055,stars,C0 -> C1 -> C1 -> C2 -> C3
2.3879619,7.382256,stars,C0 -> C1 -> C0 -> C1 -> C0 -> C1
2.3529296,7.479132,stars,C1 -> C0 -> C0 -> C0 -> C1 -> C0
-2.229444,-14.079338,stars,C3 -> C2
2.5374792,6.5363517,stars,C0 -> C0 -> C1 -> C1
2.472032,7.3743453,stars,C0 -> C0 -> C0 -> C3 -> C3 -> C2
2.4517121,7.3804703,stars,C1 -> C0 -> C1 -> C1 -> C3 -> C4
2.445252,7.3745174,stars,C3 -> C3 -> C1 -> C2 -> C2 -> C2 -> C2
1.3252084,27.9564,stars,C0 -> C0
2.0836456,7.0393844,stars,C1 -> C1 -> C1 -> C2 -> C1 -> C2
2.191686,7.4507113,stars,C0 -> C2 -> C2 -> C4 -> C1 -> C2
2.1084263,7.2216454,stars,C4 -> C2 -> C1 -> C1
2.2548103,5.6717563,stars,C1 -> C2 -> C1 -> C2
2.2105775,6.8238573,stars,C4 -> C4
11.794948,23.5216,stars,C1 -> C1
2.7096663,7.419482,stars,C1 -> C0 -> C1 -> C1 -> C0
2.4186208,7.434738,stars,C4 -> C1 -> C1 -> C3 -> C0 -> C1 -> C4
-18.440876,-5.010097,stars,C0 -> C1
2.580285,7.6522565,stars,C2 -> C2 -> C2 -> C0 -> C0 -> C3
1.7927191,6.9535637,stars,C2 -> C1 -> C1 -> C2
-18.019917,9.862296,stars,C0 -> C2 -> C0
2.4500766,6.679537,stars,C2 -> C0 -> C1
2.2089472,7.206339,stars,C2 -> C1 -> C1 -> C0 -> C2 -> C1 -> C2 -> C2
2.3417587,7.254925,stars,C0 -> C1 -> C4 -> C2 -> C2 -> C0
2.8502722,5.5990844,stars,C1 -> C2 -> C2 -> C2
2.3063285,7.1993213,stars,C2 -> C0 -> C1 -> C4 -> C0
2.3091512,5.5249686,stars,C0 -> C1 -> C1 -> C1
-26.429531,-0.90073586,stars,C1 -> C2 -> C1
2.070038,7.139581,stars,C0 -> C2 -> C2 -> C1 -> C0 -> C2 -> C0
2.2950776,6.871241,stars,C0 -> C1 -> C2 -> C2 -> C2
2.265518,7.197678,stars,C3 -> C3 -> C4 -> C2 -> C2
1.9012786,7.046118,stars,C2 -> C0 -> C2 -> C2 -> C2
-1.5056025,1.9486294,stars,C1 -> C0 -> C1 -> C1
2.100739,6.9408684,stars,C3 -> C0 -> C4 -> C1 -> C4
-14.1306505,2.4303281,stars,C2 -> C0
2.0371525,6.8450203,stars,C1 -> C1 -> C4 -> C2
2.3177714,6.9969535,stars,C0 -> C0 -> C3 -> C3 -> C0 -> C4
2.229377,6.868269,stars,C3 -> C1 -> C1 -> C2 -> C2 -> C2 -> C1 -> C1
1.8444061,6.8937497,stars,C4 -> C1 -> C2 -> C2 -> C2 -> C2 -> C2
6.956988,5.18404,stars,C1 -> C1 -> C2 -> C2
4.4962597,3.6373122,stars,C3 -> C1
2.2231157,6.842335,stars,C3 -> C0 -> C2 -> C2 -> C0
-10.551595,-14.9227495,stars,C1 -> C1 -> C1
1.9689313,6.7898464,stars,C1 -> C1 -> C0 -> C3 -> C2 -> C2
2.1877427,6.8967347,stars,C4 -> C1 -> C0 -> C2 -> C1 -> C2
1.8468493,6.629658,stars,C2 -> C4
1.9871529,6.801892,stars,C2 -> C2 -> C1 -> C2 -> C2
2.1687167,6.7642245,stars,C2 -> C2 -> C2 -> C2 -> C2
2.1270566,6.2927933,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C0 -> C1
8.812358,13.5660715,stars,C0 -> C0 -> C1
1.7218726,6.6162553,stars,C0 -> C4 -> C2 -> C2 -> C0 -> C1 -> C2
2.271108,6.51151,stars,C4 -> C1 -> C0 -> C3 -> C3 -> C4 -> C2
1.8788764,6.7497306,stars,C0 -> C2 -> C2 -> C1 -> C4
1.7148263,6.267913,stars,C1 -> C3 -> C1 -> C1 -> C1 -> C1 -> C2
1.680964,6.5146565,stars,C2 -> C1 -> C0 -> C1 -> C1 -> C1 -> C2 -> C4
1.7402768,6.549236,stars,C2 -> C2 -> C1 -> C4 -> C0 -> C2 -> C4
2.2983034,6.6176,stars,C0 -> C1 -> C1 -> C1 -> C0 -> C1
2.0255342,6.6356683,stars,C1 -> C2 -> C1 -> C4 -> C2 -> C1 -> C1 -> C0 -> C1
1.9354707,6.6392117,stars,C1 -> C0 -> C1 -> C1 -> C0 -> C1 -> C2
1.9829286,6.3785005,stars,C1 -> C1 -> C2 -> C1 -> C2 -> C1
1.8705748,6.399936,stars,C0 -> C2 -> C1 -> C1 -> C1 -> C0 -> C1 -> C2
1.9114712,6.22863,stars,C1 -> C1 -> C2 -> C2 -> C2 -> C2
1.501092,6.16169,stars,C2 -> C2 -> C1 -> C0
2.0997453,6.6868944,stars,C2 -> C2 -> C2 -> C1 -> C0 -> C1 -> C4
1.7691664,6.0551114,stars,C1 -> C4 -> C2 -> C0 -> C2
2.8815913,5.0656133,stars,C0 -> C2 -> C2 -> C2
1.7151054,6.4761987,stars,C2 -> C1 -> C2 -> C1 -> C3 -> C2
6.900881,4.3690753,stars,C2 -> C2 -> C0
2.0799606,6.2878847,stars,C0 -> C1 -> C0 -> C2 -> C2 -> C2
-2.2720494,-21.424397,stars,C0 -> C2
6.8718863,5.444786,stars,C2 -> C2 -> C2
4.522986,-19.695751,stars,C0 -> C0 -> C2
1.9891402,6.404519,stars,C0 -> C1 -> C0 -> C1 -> C2 -> C2
1.9610449,6.4344664,stars,C2 -> C4 -> C0 -> C0 -> C0 -> C0 -> C4 -> C1
1.36472,27.963526,stars,C0 -> C0
1.8267311,6.324803,stars,C0 -> C0 -> C1 -> C1 -> C1
1.7781593,5.777846,stars,C1 -> C0 -> C1 -> C2
1.8309492,6.0927105,stars,C2 -> C2 -> C2 -> C0 -> C1 -> C4 -> C1
3.0790615,3.7822967,stars,C4 -> C1 -> C1 -> C1
2.0669963,6.36658,stars,C1 -> C2 -> C2 -> C4 -> C1 -> C1 -> C1
10.9175,-11.185781,stars,C0 -> C2 -> C2
2.0631757,5.132043,stars,C4 -> C1
2.6347632,4.1825128,stars,C2 -> C1 -> C1 -> C1 -> C1
1.9113666,6.323745,stars,C4 -> C0 -> C1 -> C2
2.1590471,5.7512636,stars,C1 -> C0 -> C2 -> C2
1.8547604,6.022002,stars,C4 -> C4 -> C1 -> C0 -> C3 -> C3
2.2307854,6.1552444,stars,C2 -> C0 -> C3 -> C0 -> C2
1.8909048,6.1551905,stars,C3 -> C3 -> C1 -> C0 -> C2
-2.5389116,3.3171804,stars,C0 -> C1 -> C1
1.9841425,5.8693895,stars,C3 -> C4 -> C4 -> C3 -> C1
5.063548,4.127145,stars,C1 -> C2 -> C0
11.824684,23.49203,stars,C1 -> C1
1.7833728,5.905904,stars,C2 -> C3 -> C1 -> C3
1.8110437,6.0684075,stars,C4 -> C1 -> C1 -> C3 -> C1
1.6769947,5.7888246,stars,C4 -> C1 -> C3 -> C1 -> C1 -> C1 -> C1
2.1332777,6.1148977,stars,C1 -> C1 -> C1 -> C0 -> C4 -> C1 -> C3 -> C2 -> C4
1.9418632,5.8888345,stars,C4 -> C1 -> C4
1.935982,5.938004,stars,C0 -> C0 -> C2 -> C3
1.7013886,5.6593237,stars,C2 -> C1 -> C1 -> C1 -> C2 -> C2 -> C1
8.814867,13.568577,stars,C0 -> C0 -> C1
1.9118401,5.720819,stars,C1 -> C0 -> C0 -> C1 -> C1 -> C3
-21.171856,-9.763935,stars,C1 -> C1 -> C1 -> C1 -> C1
1.7318398,5.546129,stars,C3 -> C2 -> C1
1.9148674,5.847245,stars,C1 -> C1 -> C3 -> C3 -> C1 -> C3
6.9577003,5.217023,stars,C1 -> C1 -> C2 -> C2
1.583925,5.6841073,stars,C1 -> C4 -> C1 -> C2 -> C2 -> C2
1.9535987,5.276613,stars,C0 -> C1 -> C1 -> C1 -> C0 -> C1 -> C2
2.0073009,5.8103323,stars,C4 -> C4 -> C1 -> C1 -> C1 -> C2
1.9227232,5.301134,stars,C3 -> C1 -> C1 -> C2 -> C2 -> C1
1.8369461,5.5627117,stars,C1 -> C0 -> C1 -> C1 -> C2 -> C3
1.6114848,5.5536847,stars,C1 -> C3 -> C0 -> C0 -> C1 -> C2 -> C1 -> C2
1.8871593,5.746803,stars,C1 -> C0 -> C0 -> C0 -> C1 -> C2 -> C2 -> C1 -> C1
1.616116,5.2793956,stars,C4 -> C1 -> C0 -> C1
4.9911056,7.0769935,stars,C0 -> C1 -> C2
1.8620614,5.5270286,stars,C0 -> C0 -> C1 -> C2 -> C1 -> C1 -> C4 -> C3
2.2037818,5.7653737,stars,C4 -> C2 -> C2
2.0072184,5.45148,stars,C1 -> C1 -> C1 -> C1 -> C2 -> C2 -> C2
1.6590695,5.205936,stars,C3 -> C1 -> C0 -> C1
1.8110088,5.4415436,stars,C2 -> C1 -> C1 -> C3 -> C1 -> C1 -> C2 -> C3 -> C2
1.8506367,5.5009947,stars,C1 -> C1 -> C2 -> C1 -> C1 -> C3 -> C2
1.8663399,5.1293306,stars,C1 -> C3 -> C1 -> C1 -> C1 -> C3
1.835662,5.094291,stars,C0 -> C1 -> C1 -> C1 -> C1 -> C3 -> C2 -> C0
1.9556863,4.8298674,stars,C3 -> C0 -> C1 -> C1
2.0350018,5.407417,stars,C0 -> C1 -> C1 -> C2 -> C1 -> C1 -> C1 -> C1
1.9038441,5.182181,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C2 -> C0
1.7593155,5.3525834,stars,C2 -> C1 -> C1 -> C0 -> C2 -> C2 -> C1 -> C1 -> C2
5.297659,5.7041597,stars,C2 -> C1 -> C2
1.8010794,4.7571783,stars,C2 -> C1 -> C1 -> C1
2.0162914,4.9704943,stars,C3 -> C0 -> C1 -> C3 -> C1 -> C2 -> C2 -> C3 -> C1
1.9592799,4.888651,stars,C1 -> C1 -> C1 -> C1 -> C0 -> C1 -> C3
2.128731,5.001886,stars,C1 -> C1 -> C1 -> C1 -> C4
1.7029591,5.062071,stars,C1 -> C1 -> C2 -> C0 -> C1 -> C1 -> C1
1.9567354,5.0383677,stars,C1 -> C2 -> C1 -> C3 -> C1
2.0296137,4.893045,stars,C0 -> C1 -> C1 -> C3 -> C3 -> C0 -> C2
2.8593013,3.2728612,stars,C1 -> C1 -> C0 -> C0 -> C1
1.8950709,4.946053,stars,C1 -> C1 -> C1 -> C1 -> C3 -> C1 -> C1 -> C3 -> C2
1.8487211,4.671979,stars,C1 -> C1 -> C3 -> C2
1.8395289,4.7678633,stars,C4 -> C2 -> C2 -> C2 -> C0
6.9708,-11.915151,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C1
2.1113935,4.9545794,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C0 -> C4 -> C1
2.0708015,4.733104,stars,C0 -> C0 -> C1 -> C1 -> C1 -> C3
2.0450451,4.5981364,stars,C0 -> C0 -> C1 -> C1 -> C1 -> C1
1.9630547,4.6237826,stars,C1 -> C1 -> C1 -> C0 -> C1 -> C1
2.0333338,4.6063123,stars,C0 -> C4 -> C3 -> C1 -> C3 -> C1 -> C0
2.2351618,4.434629,stars,C1 -> C2 -> C1 -> C1 -> C2 -> C2 -> C2
2.1114464,4.6930013,stars,C0 -> C1 -> C1 -> C1 -> C0 -> C1 -> C1 -> C4 -> C2
2.289682,4.352803,stars,C4 -> C1 -> C1 -> C1 -> C1 -> C2 -> C2 -> C2 -> C2 -> C2 -> C2
1.8092573,4.4137945,stars,C0 -> C0 -> C0 -> C1 -> C0 -> C1 -> C1
2.1401234,4.5854106,stars,C3 -> C1 -> C1 -> C1 -> C2
2.1285286,4.2761397,stars,C1 -> C1 -> C1 -> C3 -> C3
1.9978786,4.2684984,stars,C4 -> C1 -> C3 -> C2 -> C1 -> C3
1.8040829,4.2494817,stars,C1 -> C0 -> C3 -> C1
1.9826416,4.766756,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C0 -> C1
2.386457,4.615127,stars,C0 -> C1 -> C1 -> C1 -> C2 -> C1 -> C1 -> C3
2.3300793,4.243292,stars,C1 -> C4 -> C1
3.9890327,3.228875,stars,C3 -> C1 -> C1 -> C1
2.292873,4.5687027,stars,C1 -> C1 -> C0 -> C1 -> C2 -> C0 -> C1 -> C1
2.2089577,4.377968,stars,C1 -> C1 -> C1 -> C0 -> C1 -> C2
2.245471,3.995516,stars,C1 -> C3 -> C1 -> C3 -> C4
2.3639054,3.9117084,stars,C2 -> C1 -> C2 -> C3 -> C3 -> C1 -> C2
2.0890777,4.3447714,stars,C0 -> C4 -> C1 -> C1 -> C1
2.0584085,4.195798,stars,C0 -> C3 -> C4 -> C1 -> C1 -> C3 -> C0
2.5492105,4.4437566,stars,C1 -> C1 -> C1 -> C1 -> C3 -> C2
2.3162103,4.1801004,stars,C1 -> C1 -> C0 -> C3 -> C3 -> C2 -> C2
2.0948477,3.9373841,stars,C3 -> C3 -> C1 -> C2 -> C3
2.2502208,4.438152,stars,C1 -> C1 -> C2 -> C4 -> C1 -> C1
2.316812,4.0300856,stars,C0 -> C0 -> C1 -> C1 -> C2 -> C2
3.211513,5.5949903,stars,C2 -> C2 -> C2 -> C2
2.4789293,3.7765524,stars,C1 -> C1 -> C2 -> C1 -> C0
2.2568533,3.8309796,stars,C4 -> C0 -> C3 -> C1
2.1284063,3.6561089,stars,C3 -> C1 -> C3 -> C3
2.2759385,4.3176837,stars,C0 -> C0 -> C1 -> C1 -> C1 -> C1 -> C1
2.4800134,3.8699198,stars,C0 -> C1 -> C1 -> C1 -> C3 -> C1 -> C1 -> C1 -> C3
2.3359995,4.0875835,stars,C1 -> C1 -> C1 -> C1 -> C3 -> C1 -> C1 -> C1
2.4767275,3.999201,stars,C4 -> C1 -> C1 -> C3 -> C1 -> C1 -> C1 -> C1
2.4210572,4.0699897,stars,C1 -> C1 -> C0 -> C1 -> C0 -> C1
2.4361467,4.105807,stars,C1 -> C0 -> C1 -> C4 -> C1 -> C1 -> C1
2.726906,3.9933567,stars,C1 -> C1 -> C1 -> C0 -> C2 -> C2 -> C1 -> C2
2.6251023,3.4132476,stars,C0 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1
2.622778,4.175866,stars,C0 -> C1 -> C1 -> C4 -> C1 -> C1 -> C1 -> C1 -> C2
2.7190053,3.5034897,stars,C4 -> C4 -> C2 -> C3 -> C3 -> C1
-21.185873,-9.77812,stars,C1 -> C1 -> C1 -> C1 -> C1
2.6674259,4.235245,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1
2.5257635,3.7741463,stars,C1 -> C3 -> C1 -> C1 -> C0 -> C2
2.7595122,3.667451,stars,C4 -> C1 -> C1 -> C1 -> C1 -> C1
2.6004624,3.4568927,stars,C0 -> C2 -> C1 -> C1 -> C0 -> C0 -> C3 -> C3
2.6540322,3.6424387,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C3 -> C1 -> C3
2.56628,3.7282126,stars,C0 -> C1 -> C1 -> C3 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1
2.712827,3.3460915,stars,C1 -> C1 -> C1 -> C0 -> C1 -> C1 -> C1
2.6573849,3.556032,stars,C1 -> C1 -> C1 -> C1 -> C3 -> C0
2.5696409,3.6695557,stars,C3 -> C2 -> C1 -> C1 -> C1
2.674548,3.8561277,stars,C2 -> C4 -> C2 -> C0 -> C1 -> C1 -> C3 -> C1
2.8700202,2.9328322,stars,C3 -> C2 -> C1 -> C1 -> C1 -> C1
2.9415843,3.1139817,stars,C1 -> C3 -> C0 -> C1 -> C1 -> C3 -> C3 -> C1 -> C4 -> C1
2.6784523,3.4073238,stars,C1 -> C1 -> C1 -> C2 -> C1 -> C1 -> C1
2.9887633,3.333906,stars,C0 -> C1 -> C1 -> C1 -> C1 -> C2 -> C1 -> C1
11.818708,23.497694,stars,C1 -> C1
3.9411235,2.5581632,stars,C4 -> C1 -> C1 -> C1 -> C1
2.6835656,3.591849,stars,C1 -> C3 -> C3 -> C1 -> C3 -> C3
2.8014622,3.2542608,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C3 -> C2 -> C1 -> C2
2.7363722,3.3995142,stars,C1 -> C3 -> C2 -> C2 -> C1 -> C3
23.858757,-11.060569,herbal-A,C0 -> C0 -> C0
1.3584677,27.948803,herbal-A,C0 -> C0
1.354699,27.959347,herbal-A,C0 -> C0
2.6815166,3.160867,herbal-A,C4 -> C2 -> C2 -> C0 -> C2 -> C2
9.110837,-22.38063,herbal-A,C0 -> C0 -> C0 -> C0 -> C0
10.91858,-11.187159,herbal-A,C0 -> C2 -> C2
23.854425,-11.040956,herbal-A,C0 -> C0 -> C0
1.3413988,27.94103,herbal-A,C0 -> C0
23.867895,-11.0365095,herbal-A,C0 -> C0 -> C0
9.098796,-22.392622,herbal-A,C0 -> C0 -> C0 -> C0 -> C0
23.83733,-11.062339,herbal-A,C0 -> C0 -> C0
4.5466437,-19.71769,herbal-A,C0 -> C0 -> C2
5.2121463,5.22654,herbal-A,C2 -> C0 -> C0 -> C0
23.82259,-11.032712,herbal-A,C0 -> C0 -> C0
3.032786,2.977138,herbal-A,C2 -> C0 -> C4
9.091205,-22.40007,herbal-A,C0 -> C0 -> C0 -> C0 -> C0
2.7989902,3.1051261,herbal-A,C0 -> C0 -> C1 -> C0 -> C0 -> C0 -> C0
3.1534398,3.0460443,herbal-A,C0 -> C0 -> C0 -> C3 -> C2
3.049488,3.2428439,stars,C0 -> C2 -> C3 -> C3 -> C1 -> C1 -> C1 -> C1
4.318336,2.8332548,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C2
2.8674157,3.0109687,stars,C1 -> C1 -> C3 -> C1 -> C1 -> C4
2.6683154,3.3621416,stars,C1 -> C1 -> C3 -> C3 -> C1 -> C3 -> C1 -> C2
3.4015875,2.8359728,stars,C2 -> C1 -> C4 -> C0
3.6587918,3.0521345,stars,C3 -> C3 -> C1 -> C1 -> C3 -> C1
2.8968027,2.997883,stars,C1 -> C1 -> C1 -> C3 -> C1 -> C4 -> C3 -> C3
3.413197,3.0196037,stars,C3 -> C1 -> C3 -> C1 -> C1 -> C1 -> C1
3.405697,2.8547075,stars,C3 -> C1 -> C1 -> C4 -> C3 -> C3 -> C2
3.3143797,3.2412024,stars,C1 -> C3 -> C1 -> C4 -> C1 -> C1 -> C0
3.34665,2.9295166,stars,C3 -> C1 -> C3 -> C1 -> C3 -> C1
3.6268864,2.6284513,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C3 -> C1 -> C2 -> C3
3.885305,3.0406756,stars,C1 -> C1 -> C3 -> C3 -> C0 -> C1 -> C1 -> C1 -> C0
3.3827415,2.924949,stars,C2 -> C3 -> C1 -> C4 -> C3 -> C1 -> C0
3.5103247,3.1890154,stars,C3 -> C3 -> C1 -> C1 -> C0 -> C1 -> C1
3.7486384,3.1047633,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C2 -> C1 -> C3 -> C1
3.3990822,2.7778628,stars,C2 -> C0 -> C1 -> C3 -> C2
3.6823833,2.5107179,stars,C0 -> C1 -> C1 -> C1 -> C1 -> C3 -> C0
3.6544392,2.466052,stars,C1 -> C3 -> C1 -> C3 -> C1 -> C1 -> C1 -> C1
3.5293522,2.8539948,stars,C0 -> C1 -> C0 -> C3 -> C2 -> C3 -> C3
3.8768458,2.5063343,stars,C1 -> C1 -> C0 -> C0 -> C0 -> C1 -> C1 -> C1 -> C1
3.6084027,2.7114038,stars,C2 -> C4 -> C3 -> C2 -> C1 -> C1 -> C1
4.0353026,2.6050942,stars,C1 -> C2 -> C1 -> C1 -> C2 -> C1 -> C0
3.6658201,2.5583856,stars,C1 -> C4 -> C2 -> C2 -> C1 -> C1
3.535453,2.7057133,stars,C0 -> C1 -> C1 -> C1 -> C1 -> C1 -> C2 -> C3
3.8403363,2.6598668,stars,C1 -> C1 -> C1 -> C1 -> C0 -> C1
3.571543,2.723655,stars,C3 -> C2 -> C0 -> C1
11.807942,23.509174,stars,C1 -> C1
-13.843713,14.037394,stars,C1 -> C3
3.859176,2.3823774,stars,C0 -> C3 -> C1 -> C3 -> C2
3.7728484,2.6457338,stars,C3 -> C1 -> C2 -> C3 -> C1 -> C1
4.1174755,2.3337927,stars,C2 -> C2 -> C3 -> C0 -> C1 -> C3 -> C1 -> C1 -> C3
4.5616446,2.2580144,stars,C1 -> C1 -> C3 -> C1 -> C1 -> C1 -> C1
3.6874974,2.4333813,stars,C3 -> C1 -> C0 -> C1 -> C3 -> C3
4.1515512,2.4423904,stars,C0 -> C1 -> C1 -> C1 -> C1 -> C2
4.0125127,2.2154436,stars,C0 -> C1 -> C1 -> C0 -> C1 -> C1 -> C3 -> C1
-10.573355,-14.930415,stars,C1 -> C1 -> C1
4.157749,2.175854,stars,C3 -> C3 -> C0 -> C2 -> C2 -> C2
3.8708193,2.1746902,stars,C3 -> C1 -> C3 -> C1
3.6901617,2.7862508,stars,C3 -> C3 -> C3 -> C4 -> C0
6.5154424,4.7118363,stars,C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1
3.8348887,2.6557524,stars,C1 -> C1 -> C2 -> C2 -> C3
